['20206181539692849', '密封。']
['202061815295082859', '密封。']
['202061815273875968', '密封，置阴凉（不超过20℃）干燥处。']
['202061815332690011', '避光，密封，在阴凉干燥处保存。']
['202061815315775654', '密封，阴凉干燥处']
['202061815165740138', '密闭，防潮。']
['202061815244359351', '密封。']
['202061815295282725', '密封。']
['202061815211651387', '密闭保存。']
['202061815293770855', '遮光，阴冷处保存。']
['202061815314775869', '密闭，防潮。']
['202061815195448233', '密闭。']
['202061815303385456', '遮光，密封，在干燥处保存。']
['20206181546267103', '遮光、密封保存。']
['202061815391692901', '密封。']
['202061815255362561', '密封。']
['20206181522960546', '密封。']
['20206181531274663', '密闭，置阴冷干燥处。']
['202061815193146401', '避光，密封。']
['20206181595835178', '密封。']
['202061815183144985', '密封。']
['202061815163344151', '密封。']
['202061815163344149', '密封。']
['202061815144333215', '避光，密封']
['20206181536886779', '密封']
['20206181518057317', '密封保存。']
['202061815143033236', '密闭保存。']
['202061815294671101', '密封。']
['202061815143833242', '密闭保存。']
['202061815294671106', '密封。']
['202061815294671104', '密封。']
['202061815143033220', '密闭保存。']
['202061815373889265', '遮光，密闭保存。']
['202061815364988383', '遮光，密封保存。']
['20206181545405061', '遮光,密闭保存。']
['202061815195848135', '密闭，在凉暗处保存']
['202061815491913421', None]
['20206181523655872', '遮光，密闭保存。']
['20206181511724016', None]
['202061815371488606', '遮光，密闭保存']
['202061815324078443', '密封保存。']
['202061815412598417', '密闭。']
['20206181538190692', None]
['202061815171240955', '密封，置阴凉处。']
['202061815171240956', '密封，置阴凉处。']
['202061815355386276', '遮光，密封保存。']
['202061815333087106', '密封。']
['202061815333087107', '密封。']
['202061815294982828', '遮光，密封保存。']
['202061815175055248', '密封保存。']
['2020618154212101077', '密封。']
['20206181524367564', '密封，阴凉干燥处']
['202061815273875965', '密封，阴凉干燥处']
['202061815164740387', '密闭保存。']
['202061815371093988', '密封。']
['202061815162938874', '密封。']
['20206181534290403', '遮光，密闭，在凉处保存。']
['20206181534192009', '遮光，密封保存。']
['202061815243758782', '密封保存。']
['202061815145240386', '密闭保存。']
['202061815384091429', '密封。']
['202061815153236394', '密封。']
['202061815134031847', '遮光、密闭，在干燥处保存。']
['202061815205235469', '密闭保存。']
['202061815193146402', '避光，密封。']
['2020618154338103302', '密封。']
['202061815395494516', '密封，置阴凉处。']
['202061815412398312', '密封，在干燥处保存']
['202061815145634748', '遮光、密封，在阴凉干燥处保存。']
['202061815222554039', '密封，在阴暗干燥处保存。']
['202061815322878239', '遮光，密封保存。']
['202061815375390540', '遮光，密封保存。']
['202061815294871198', '密闭']
['202061815314775876', '密封。']
['20206181526763003', '遮光，密封保存。']
['202061815195948292', '遮光、密封保存']
['202061815494514749', '遮光，密闭，在凉暗（避光并不超过℃）干燥处保存。']
['20206181593633896', '密封，置阴凉干燥处。']
['202061815471916759', '密封保存。']
['20206181545274211', '密封，在阴凉（不超过20℃）干燥处保存。']
['202061815255863076', '密封，置阴凉处。']
['202061815132630154', '密封。']
['202061815352184034', '密封。']
['20206181545445280', '密封，置阴凉处。']
['202061815495921975', '室温密闭保存']
['202061815122228750', '密封保存。']
['202061815352684087', '密封保存。']
['2020618154431491', '密封，室温保存。']
['202061815395394512', '密封，置阴凉处。']
['202061815391299764', '密闭，在凉暗处保存。']
['202061815261764253', '密封容器，1-30摄氏度保存。']
['202061815143833246', '密闭保存。']
['202061815325879282', '密封，置阴凉处。']
['202061815261063754', '密封、遮光处保存。']
['202061815381590969', None]
['202061815382591346', '密封，置阴凉干燥处。']
['202061815145240393', '密封']
['202061815381090636', None]
['202061815102722443', '密封，置阴凉处。']
['20206181546587629', '密闭保存。']
['202061815365893905', '遮光，密封，在凉暗处（避光并不超过20℃）保存。']
['20206181585817639', '遮光、密闭保存 (10℃-30℃)。']
['202061815294571075', '遮光，密封保存。']
['202061815303673142', '遮光，密闭保存。']
['202061815162744190', '遮光，密封保存。']
['20206181517940154', '密封，看阴凉干燥处']
['202061815143833259', '密闭保存。']
['20206181512025454', '遮光 ，密封保存。']
['202061815154437120', '密封。']
['202061815244759273', '密封，置阴凉处。']
['202061815244659240', '密封，置阴凉处。']
['202061815501915631', '遮光，密封保存。']
['202061815291770302', '密封。']
['20206181526863049', '密封。']
['202061815331279530', '密封，防潮。']
['202061815143833251', '密闭保存。']
['202061815391093123', '遮光，密闭，阴凉处保存。']
['202061815341881435', '遮光、密封、在凉暗处保存。']
['202061815144933427', '密封。']
['202061815143833233', '密闭保存。']
['20206181582516261', '密封，阴凉处']
['20206181510735041', '密封。']
['202061815192245898', '密闭，阴凉干燥处。']
['20206181528367389', '密闭，防潮。']
['202061815274766737', '密封保存。']
['202061815153837131', '置阴凉干燥处保存']
['202061815291270485', '避光、密封阴凉处保存。']
['202061815291971244', '密封。']
['202061815484112239', '密封，阴凉干燥处']
['2020618154728062', '密闭，防潮。']
['202061815375890725', '密闭、防潮。\u3000']
['20206181546257397', '密封、置阴凉处。']
['202061815494814552', '遮光、密封保存。']
['202061815165740665', '密封。']
['202061815143833269', '避光，密封']
['202061815485412112', '密闭保存。']
['202061815394694239', '密封。']
['20206181513629608', '密闭保存。']
['20206181511935850', '遮光，密闭，在干燥处储存。']
['202061815134131730', '密封，在阴凉干燥处保存。']
['202061815502515970', '密封。']
['2020618154686418', '2-8°C冷藏']
['202061815374196379', '遮光，密闭保存。']
['20206181546136362', '密封，置阴凉处。']
['202061815152136117', '36粒*5小盒']
['202061815222053745', '密封，在阴暗干燥处保存。']
['20206181529670140', '密闭、遮光、在阴暗干燥处保存']
['20206181527365340', '遮光，密闭，在干燥处储存.']
['202061815394694235', '密封。']
['202061815174742569', '密封保存。']
['20206181516443094', '遮光、密闭、在阴凉处保存。']
['2020618154224101476', '遮光，密封保存。']
['20206181548110500', None]
['202061815214552487', '密闭保存']
['202061815281467422', '密闭保存。']
['202061815144133223', '密闭保存。']
['20206181528467424', '密闭保存。']
['2020618154318102771', '密闭']
['202061815394694237', '密封。']
['202061815394694238', '密封。']
['2020618154787987', None]
['202061815394694240', '密封。']
['202061815394694236', '密封。']
['202061815264864800', '遮光、密封保存。']
['202061815191945803', '密封。']
['20206181546577376', '密封']
['202061815165040044', None]
['202061815212251556', '遮光，密封保存。']
['202061815331279520', '避光，密闭']
['202061815314876595', '密封，置阴凉处。']
['20206181531789622', '避光，密闭']
['202061815201648800', '遮光、密闭、在凉暗处(避光并不超过20℃)保存。']
['202061815351293707', '避光、密封保存。']
['202061815165440597', '密封']
['202061815341981760', '遮光，密封，在凉暗处。']
['20206181545565852', '遮光，密封保存。']
['202061815265872511', '遮光、密闭保存。']
['20206181550322122', '避光密闭，置阴凉干燥处保存。']
['20206181545405085', '遮光,密闭保存。']
['202061815202048912', '密封保存。']
['2020618153932100012', '密闭、遮光、低温（2-8℃）保存，不可冷冻结冰。']
['202061815123327541', '遮光，密封，在阴凉干燥处保存。']
['202061815413798795', None]
['202061815401495915', '密封。']
['20206181592018540', '密封保存。']
['202061815323678585', '遮光、密闭保存.']
['202061815383197807', '密闭，避光，干燥']
['20206181544161760', '遮光，密封保存。']
['202061815201149437', '密封。']
['202061815213351497', '密封干燥']
['202061815354985015', '密封,在干燥处保存']
['202061815131530799', '密封，置阴凉处。']
['202061815254262416', '避光密闭，置阴凉干燥处保存。']
['202061815212651692', '密封，阴凉干燥处']
['202061815242458833', '遮光，密封保存。']
['2020618154333996', '遮光，密封保存。']
['202061815135338651', '密封保存。']
['20206181537895034', '密闭，防潮。']
['202061815161743310', '遮光，密闭保存。']
['20206181534290387', '密封，在阴凉(不超过20℃)干燥处保存。']
['202061815363287617', '密封']
['202061815155937739', '密封。']
['2020618154319102743', '密封，在干燥处保存']
['202061815193547396', '遮光，密封保存。']
['202061815103022216', '密闭，在阴凉干燥处保存（不超过20℃）。']
['2020618154328455', '密封，置阴凉处。']
['202061815295771596', '遮光，密闭保存。']
['202061815123027523', '遮光，密封保存。']
['20206181545284155', '密封，在阴凉（不超过20℃）干燥处保存。']
['202061815164839795', '遮光、密封、在凉暗处保存。']
['202061815123027532', '遮光，密封保存。']
['202061815182644411', '密闭，阴凉保存']
['202061815351193611', '密闭保存。']
['20206181536886596', '密封保存。']
['2020618154312102504', '遮光，密封，在干燥处保存。']
['20206181521650900', '密封。']
['202061815151541966', '遮光，密闭保存。']
['20206181545214177', '密封，在阴凉（不超过20℃）干燥处保存。']
['202061815124527793', '置于阴凉干燥处']
['202061815481210642', '避光、干燥，于2～8℃保存。']
['202061815482010840', '2～8℃避光保存。']
['202061815193547803', '于2-8℃避光保存和运输。']
['202061815361987056', '密封。']
['20206181585817641', '遮光、密闭保存 (10℃-30℃)。']
